subj,cond,block,trial,key1,key2,sim,mystery
EDp,C,3,20,s_m107_pe,s_m107_ve,0.080,1.370
EDp,C,3,21,s_f113_vc,s_f113_tc,0.600,1.868
EDp,C,3,22,s_m110_mxr,s_m110_xzxr,0.244,2.128
EDp,C,3,23,s_f106_txu,s_f106_xzxu,0.288,1.986
EDp,C,3,24,s_m112_xsxi,s_m112_nxi,0.736,1.879
EDp,C,3,25,s_f109_nxo,s_f109_fxo,0.472,3.799
EDp,C,3,26,s_m102_ta,s_m102_ma,0.424,2.511
EDp,C,3,27,s_m111_xsxy,s_m111_sxy,0.196,2.678
EDp,C,3,28,s_m111_dxw,s_m111_yxw,-0.440,1.520
EDp,C,3,29,s_f106_lxi,s_f106_xdxi,-0.584,2.249
EDp,C,3,30,s_m102_la,s_m102_ta,-0.660,2.732
EDp,C,3,31,s_m107_xsxu,s_m107_hxu,0.000,1.798
EDp,C,3,32,s_m104_xcxr,s_m104_lxr,0.148,2.517
EDp,C,3,33,s_f101_da,s_f101_ba,0.576,1.826
EDp,C,3,34,s_m112_pxw,s_m112_sxw,0.488,2.119
EDp,C,3,35,s_m107_vc,s_m107_hc,-0.140,1.573
EDp,C,3,36,s_f113_txu,s_f113_bxu,-0.560,3.026
EDp,C,3,37,s_f108_yu,s_f108_xtu,0.216,2.096
EDp,C,3,38,s_m111_xtxu,s_m111_txu,0.452,2.300
EDp,C,3,39,s_m112_gxw,s_m112_pxw,0.420,2.402
EDp,C,3,40,s_f101_kxe,s_f101_xcxe,0.248,2.189
EDp,C,3,41,s_f109_po,s_f109_ho,-0.924,2.686
EDp,C,3,42,s_f106_xce,s_f106_me,0.000,1.357
EDp,C,3,43,s_f106_xzxq,s_f106_xtxq,-0.340,2.024
EDp,C,3,44,s_f106_wxq,s_f106_xcxq,0.256,1.186
EDp,C,3,45,s_f113_nxw,s_f113_txw,0.608,2.396
EDp,C,3,46,s_m112_dxu,s_m112_fxu,0.224,2.839
EDp,C,3,47,s_m112_wxy,s_m112_lxy,0.000,1.278
EDp,C,3,48,s_m104_nu,s_m104_bu,0.000,1.035
EDp,C,3,49,s_f113_xdc,s_f113_xcc,-0.396,2.022
EDp,C,3,50,s_m111_vxq,s_m111_xdxq,-0.968,2.494
EDp,C,3,51,s_m107_hxq,s_m107_xjxq,-0.492,5.137
EDp,C,3,52,s_m114_xzxy,s_m114_vxy,-0.176,1.749
EDp,C,3,53,s_m114_he,s_m114_xde,-0.404,2.325
EDp,C,3,54,s_f103_bxi,s_f103_vxi,-0.600,1.984
EDp,C,3,55,s_m110_xta,s_m110_ha,-0.272,1.738
EDp,C,3,56,s_f105_ru,s_f105_nu,-0.172,1.695
EDp,C,3,57,s_f109_xzi,s_f109_xci,-0.104,1.749
EDp,C,3,58,s_f101_xtxr,s_f101_kxr,0.340,1.514
EDp,C,3,59,s_f105_xso,s_f105_bo,0.260,1.925
EDp,C,3,60,s_m107_zxq,s_m107_txq,0.000,1.084
EDp,C,3,61,s_m110_xza,s_m110_ya,0.000,1.155
EDp,C,3,62,s_m104_zo,s_m104_do,-0.096,1.865
EDp,C,3,63,s_m114_gxq,s_m114_rxq,0.000,1.633
EDp,C,3,64,s_m112_kxq,s_m112_rxq,0.088,2.012
EDp,C,3,65,s_f109_dxo,s_f109_vxo,0.476,1.442
EDp,C,3,66,s_f101_wa,s_f101_ta,0.844,2.072
EDp,C,3,67,s_f101_lxe,s_f101_xjxe,0.316,1.705
EDp,C,3,68,s_m114_pxw,s_m114_xdxw,0.620,1.847
EDp,C,3,69,s_f108_xcxe,s_f108_txe,0.144,3.690
EDp,C,3,70,s_m112_zxu,s_m112_xtxu,0.420,4.474
EDp,C,3,71,s_m114_we,s_m114_se,0.580,3.734
EDp,C,3,72,s_f101_wxo,s_f101_gxo,0.300,2.252
EDp,C,3,73,s_f103_yc,s_f103_gc,-0.280,2.405
EDp,C,3,74,s_f105_zo,s_f105_lo,0.000,0.936
EDp,C,3,75,s_f109_wi,s_f109_zi,0.000,0.923
EDp,C,3,76,s_f108_du,s_f108_hu,-0.164,2.277
EDp,C,3,77,s_m111_pxy,s_m111_wxy,0.160,3.390
EDp,C,3,78,s_m111_yxw,s_m111_sxw,0.000,0.740
EDp,C,3,79,s_m104_bi,s_m104_pi,-0.328,2.336
EDp,C,3,80,s_m104_pi,s_m104_fi,-0.128,3.866
EDp,C,3,81,s_m110_pxo,s_m110_lxo,0.000,2.267
EDp,C,3,82,s_m114_mxw,s_m114_lxw,0.000,0.926
EDp,C,3,83,s_m111_kxq,s_m111_txq,0.248,3.287
EDp,C,3,84,s_m110_mxo,s_m110_xtxo,0.580,1.341
EDp,C,3,85,s_m111_wxw,s_m111_xjxw,0.660,1.650
EDp,C,3,86,s_f105_dxo,s_f105_nxo,0.696,1.903
EDp,C,3,87,s_m102_zxe,s_m102_fxe,0.184,2.113
EDp,C,3,88,s_f109_yi,s_f109_xji,0.516,2.344
EDp,C,3,89,s_m112_xdc,s_m112_fc,-0.236,1.618
EDp,C,3,90,s_m112_mxi,s_m112_nxi,-0.644,2.438
EDp,C,3,91,s_f108_xso,s_f108_wo,0.000,1.378
EDp,C,3,92,s_f103_dc,s_f103_xdc,-0.400,2.765
EDp,C,3,93,s_m102_yu,s_m102_ru,0.000,1.498
EDp,C,3,94,s_f106_bxi,s_f106_gxi,-0.408,1.460
EDp,C,3,95,s_f105_xza,s_f105_xda,-0.608,2.004
EDp,C,3,96,s_f106_pe,s_f106_xce,0.000,2.597
EDp,C,3,97,s_m107_ge,s_m107_he,0.000,1.240
EDp,C,3,98,s_f105_sa,s_f105_xca,-0.280,1.381
EDp,C,3,99,s_m114_gxu,s_m114_zxu,-0.260,1.650
EDp,C,3,100,s_f108_ka,s_f108_za,-0.240,1.712
EDp,C,3,101,s_f105_po,s_f105_do,-0.512,2.209
EDp,C,3,102,s_f106_mc,s_f106_xdc,0.420,3.310
EDp,C,3,103,s_m102_vi,s_m102_mi,0.224,3.022
EDp,C,3,104,s_f109_bu,s_f109_zu,0.508,3.618
EDp,C,3,105,s_m102_bxr,s_m102_hxr,-0.216,2.153
EDp,C,3,106,s_m102_xcxo,s_m102_xsxo,-0.532,2.105
EDp,C,3,107,s_f105_gxr,s_f105_xzxr,0.000,2.325
EDp,C,3,108,s_m107_xsxu,s_m107_gxu,0.148,1.739
EDp,C,3,109,s_m112_kc,s_m112_fc,0.000,0.913
EDp,C,3,110,s_f101_si,s_f101_zi,-0.448,2.218
EDp,C,3,111,s_f108_bxe,s_f108_lxe,0.344,2.806
EDp,C,3,112,s_f101_nxr,s_f101_vxr,0.000,2.217
EDp,C,3,113,s_f108_ra,s_f108_ma,0.000,1.259
EDp,C,3,114,s_f108_xtxr,s_f108_dxr,-0.276,3.213
EDp,C,3,115,s_f105_lxe,s_f105_nxe,-0.212,1.866
EDp,C,3,116,s_m102_ri,s_m102_xsi,0.000,1.155
EDp,C,3,117,s_f113_yxy,s_f113_xsxy,0.208,1.499
EDp,C,3,118,s_f109_bxe,s_f109_rxe,0.412,1.572
EDp,C,3,119,s_f101_ko,s_f101_xso,-0.180,2.049
EDp,C,3,120,s_f106_mxy,s_f106_xjxy,0.000,1.061
EDp,C,3,121,s_m107_vxq,s_m107_kxq,0.412,2.366
EDp,C,3,122,s_f101_xda,s_f101_ta,0.172,4.394
EDp,C,3,123,s_f113_me,s_f113_he,-0.308,1.708
GS,C,0,0,s_f105_pi,s_f105_ki,-0.388,2.719
GS,C,0,1,s_m102_ru,s_m102_yu,0.360,1.707
GS,C,0,2,s_m107_xtxw,s_m107_pxw,0.740,3.291
GS,C,0,3,s_m104_do,s_m104_zo,0.184,3.544
GS,C,0,4,s_m111_xzc,s_m111_wc,0.940,1.504
GS,C,0,5,s_f105_dxe,s_f105_kxe,0.372,2.584
GS,C,0,6,s_f101_gxo,s_f101_wxo,0.280,4.589
GS,C,0,7,s_m104_no,s_m104_zo,0.468,3.259
GS,C,0,8,s_m112_xde,s_m112_xse,-0.256,1.563
GS,C,0,9,s_m107_xjxq,s_m107_hxq,-0.692,2.321
GS,C,0,10,s_f108_lu,s_f108_ru,0.368,1.576
GS,C,0,11,s_m104_fa,s_m104_ya,-0.316,2.346
GS,C,0,12,s_m104_bu,s_m104_nu,-0.320,1.705
GS,C,0,13,s_f106_vxy,s_f106_lxy,0.196,2.326
GS,C,0,14,s_f113_fxw,s_f113_bxw,0.332,3.590
GS,C,0,15,s_m112_gxq,s_m112_nxq,-0.212,2.581
GS,C,0,16,s_m114_kxy,s_m114_mxy,0.904,2.064
GS,C,0,17,s_m111_zxi,s_m111_hxi,0.388,5.691
GS,C,0,18,s_f101_kxr,s_f101_xtxr,-0.440,2.496
GS,C,0,19,s_m114_xzxq,s_m114_zxq,0.280,2.971
GS,C,0,20,s_m112_se,s_m112_me,0.408,2.617
GS,C,0,21,s_m107_ve,s_m107_pe,0.684,8.750
GS,C,0,22,s_f103_dxi,s_f103_sxi,0.248,2.257
GS,C,0,23,s_m114_lxw,s_m114_mxw,0.372,3.539
GS,C,0,24,s_f103_xsxy,s_f103_vxy,-0.236,3.498
GS,C,0,25,s_m104_ho,s_m104_ko,-0.196,3.467
GS,C,0,26,s_m110_nxe,s_m110_xcxe,0.440,2.873
GS,C,0,27,s_m104_su,s_m104_ru,0.580,2.087
GS,C,0,28,s_m112_xtxu,s_m112_zxu,0.708,1.856
GS,C,0,29,s_f105_bo,s_f105_xso,0.316,2.370
GS,C,0,30,s_m110_xtxo,s_m110_mxo,0.828,1.911
GS,C,0,31,s_f105_lo,s_f105_zo,0.176,2.404
GS,C,0,32,s_m107_yc,s_m107_zc,-0.176,3.080
GS,C,0,33,s_f105_pxr,s_f105_xzxr,-0.376,5.850
GS,C,0,34,s_m112_fc,s_m112_xdc,0.236,2.738
GS,C,0,35,s_m107_he,s_m107_ge,0.576,2.300
GS,C,0,36,s_f109_fa,s_f109_ta,0.244,1.850
GS,C,0,37,s_f108_lxo,s_f108_xzxo,0.844,1.730
GS,C,0,38,s_f101_zo,s_f101_ro,0.544,2.218
GS,C,0,39,s_m111_ge,s_m111_fe,0.680,2.431
GS,C,0,40,s_m102_wxr,s_m102_kxr,0.424,1.908
GS,C,0,41,s_f105_xzxr,s_f105_gxr,0.232,2.950
GS,C,0,42,s_m102_gu,s_m102_lu,0.468,5.290
GS,C,0,43,s_m102_fxe,s_m102_zxe,-0.172,2.360
GS,C,0,44,s_f109_wa,s_f109_fa,0.472,1.773
GS,C,0,45,s_f108_hu,s_f108_du,0.544,4.477
GS,C,0,46,s_f105_nxe,s_f105_lxe,-0.328,2.483
GS,C,0,47,s_f101_ba,s_f101_da,0.252,2.982
GS,C,0,48,s_m104_su,s_m104_bu,0.340,2.299
GS,C,0,49,s_m107_hc,s_m107_vc,0.188,2.593
GS,C,0,50,s_f108_xco,s_f108_xjo,-0.492,1.597
GS,C,0,51,s_f113_vxu,s_f113_wxu,0.052,2.695
GS,C,0,52,s_f105_xda,s_f105_xza,0.224,1.744
GS,C,0,53,s_f109_rxe,s_f109_bxe,0.464,2.182
GS,C,0,54,s_f109_xci,s_f109_xzi,-0.568,2.150
GS,C,0,55,s_m104_lxr,s_m104_xcxr,-0.140,6.477
GS,C,0,56,s_f108_wo,s_f108_xso,0.232,2.471
GS,C,0,57,s_f103_xdc,s_f103_dc,0.212,3.469
GS,C,0,58,s_f103_txw,s_f103_sxw,0.320,7.597
GS,C,0,59,s_f105_do,s_f105_po,-0.396,7.144
GS,C,0,60,s_f105_nxo,s_f105_dxo,-0.204,2.581
GS,C,0,61,s_m107_txy,s_m107_dxy,-0.404,3.887
GS,C,0,62,s_f105_nu,s_f105_ru,0.388,1.771
GS,C,0,63,s_f106_xsxy,s_f106_xtxy,0.440,1.393
GS,C,0,64,s_f105_xji,s_f105_vi,-0.120,2.701
GS,C,0,65,s_f109_gu,s_f109_tu,0.488,1.235
GS,C,0,66,s_f108_lxe,s_f108_bxe,-0.188,1.987
GS,C,0,67,s_f106_gxi,s_f106_bxi,-0.352,1.745
GS,C,0,68,s_m111_sxw,s_m111_yxw,0.644,2.242
GS,C,0,69,s_f113_be,s_f113_we,-0.252,2.718
GS,C,0,70,s_f113_xsxy,s_f113_yxy,0.000,2.976
GS,C,0,71,s_f109_vxr,s_f109_xtxr,-0.572,5.145
GS,C,0,72,s_m112_xzc,s_m112_kc,0.216,1.801
GS,C,0,73,s_m114_rxq,s_m114_gxq,0.632,1.795
GS,C,0,74,s_m102_ma,s_m102_ta,0.356,3.298
GS,C,0,75,s_m102_xsxo,s_m102_xcxo,-0.196,8.946
GS,C,0,76,s_f103_ve,s_f103_fe,-0.204,3.274
GS,C,0,77,s_f101_xso,s_f101_ko,0.324,4.033
GS,C,0,78,s_f109_zxo,s_f109_xsxo,-0.120,5.007
GS,C,0,79,s_f103_vxi,s_f103_bxi,0.352,4.427
GS,C,0,80,s_m114_xjc,s_m114_bc,-0.276,2.280
GS,C,0,81,s_m104_kxr,s_m104_xjxr,0.556,1.572
GS,C,0,82,s_f113_he,s_f113_me,0.420,4.390
GS,C,0,83,s_f101_vxr,s_f101_nxr,-0.292,2.170
GS,C,0,84,s_f108_si,s_f108_ni,0.776,1.768
GS,C,0,85,s_f113_xcc,s_f113_xdc,-0.368,2.019
GS,C,0,86,s_f109_ho,s_f109_po,-0.104,1.859
GS,C,0,87,s_f113_fxy,s_f113_xtxy,0.332,2.725
GS,C,0,88,s_f113_txw,s_f113_nxw,0.228,1.727
GS,C,0,89,s_m112_rxq,s_m112_kxq,0.484,3.013
GS,C,0,90,s_m114_yxi,s_m114_kxi,0.600,1.633
GS,C,0,91,s_m102_wxo,s_m102_xtxo,0.444,3.831
GS,C,0,92,s_f109_vxo,s_f109_dxo,0.172,4.232
GS,C,0,93,s_f103_lxq,s_f103_xtxq,-0.212,5.511
GS,C,0,94,s_m110_di,s_m110_li,0.352,1.892
GS,C,0,95,s_m110_xzxr,s_m110_mxr,0.580,2.455
GS,C,0,96,s_m112_nxi,s_m112_xsxi,0.300,4.013
GS,C,0,97,s_f108_rxo,s_f108_hxo,0.632,4.955
GS,C,0,98,s_m110_wu,s_m110_nu,0.292,1.673
GS,C,0,99,s_m107_kxq,s_m107_vxq,0.236,7.141
GS,C,0,100,s_f101_xdxe,s_f101_nxe,-0.172,9.414
GS,C,0,101,s_m102_mi,s_m102_vi,0.296,1.979
GS,C,0,102,s_f113_tc,s_f113_vc,0.452,2.083
GS,C,0,103,s_m102_go,s_m102_xco,-0.568,1.665
GS,C,0,104,s_m102_do,s_m102_mo,0.472,1.667
GS,C,0,105,s_f109_xjo,s_f109_ro,-0.296,2.452
GS,C,0,106,s_m112_sxw,s_m112_pxw,0.804,2.273
GS,C,0,107,s_f113_ne,s_f113_ye,-0.232,1.665
GS,C,0,108,s_m111_fxq,s_m111_xzxq,0.440,1.392
GS,C,0,109,s_m107_hxu,s_m107_xsxu,-0.488,2.702
GS,C,0,110,s_m111_txq,s_m111_kxq,0.216,2.211
GS,C,0,111,s_m107_xzxy,s_m107_xsxy,-0.960,5.100
GS,C,0,112,s_m114_xte,s_m114_se,-0.224,1.807
GS,C,0,113,s_m107_rxy,s_m107_xtxy,0.264,3.183
GS,C,0,114,s_m111_lc,s_m111_sc,0.412,7.351
GS,C,0,115,s_m107_xcxw,s_m107_dxw,-0.404,2.271
GS,C,0,116,s_f105_su,s_f105_hu,0.304,2.536
GS,C,0,117,s_m110_lxo,s_m110_pxo,0.428,4.076
GS,C,0,118,s_m110_ha,s_m110_xta,-0.412,1.908
GS,C,0,119,s_f113_bxu,s_f113_txu,-0.504,3.334
GS,C,0,120,s_m111_xdxq,s_m111_vxq,-0.444,2.729
GS,C,0,121,s_f106_xtxq,s_f106_xzxq,0.656,2.044
GS,C,0,122,s_m114_mc,s_m114_xsc,0.564,1.898
GS,C,0,123,s_f101_ta,s_f101_xda,-0.264,3.233
GS,C,1,0,s_m112_fc,s_m112_kc,-0.368,2.872
GS,C,1,1,s_f101_ta,s_f101_wa,0.268,1.923
GS,C,1,2,s_f108_za,s_f108_ka,0.408,1.861
GS,C,1,3,s_m111_txu,s_m111_xtxu,-0.256,2.475
GS,C,1,4,s_f109_do,s_f109_wo,0.348,6.460
GS,C,1,5,s_m112_wxy,s_m112_rxy,0.636,4.004
GS,C,1,6,s_f106_xjxy,s_f106_mxy,0.584,2.427
GS,C,1,7,s_m110_ku,s_m110_xdu,0.140,1.537
GS,C,1,8,s_m102_hxr,s_m102_bxr,-0.536,1.813
GS,C,1,9,s_m114_wxu,s_m114_hxu,-0.392,3.061
GS,C,1,10,s_m110_xzo,s_m110_do,0.692,1.460
GS,C,1,11,s_f108_xzo,s_f108_so,0.848,1.660
GS,C,1,12,s_m111_wxy,s_m111_pxy,0.316,1.444
GS,C,1,13,s_f106_xjxw,s_f106_gxw,-0.120,3.462
GS,C,1,14,s_f101_xcu,s_f101_hu,0.468,1.392
GS,C,1,15,s_f113_yxi,s_f113_xdxi,-0.500,1.251
GS,C,1,16,s_m114_xdxw,s_m114_pxw,0.712,1.485
GS,C,1,17,s_m111_bc,s_m111_yc,-0.380,1.469
GS,C,1,18,s_f101_zi,s_f101_si,-0.828,1.887
GS,C,1,19,s_m104_fi,s_m104_pi,0.420,2.927
GS,C,1,20,s_m114_bxu,s_m114_xtxu,-0.204,1.610
GS,C,1,21,s_f106_xce,s_f106_pe,0.384,1.697
GS,C,1,22,s_m102_pxe,s_m102_txe,-0.392,2.821
GS,C,1,23,s_m114_vxy,s_m114_xzxy,0.540,2.849
GS,C,1,24,s_m102_zxe,s_m102_xjxe,-0.404,2.530
GS,C,1,25,s_f109_la,s_f109_ka,0.620,1.323
GS,C,1,26,s_m102_wa,s_m102_xda,-0.328,1.289
GS,C,1,27,s_m111_sxy,s_m111_xsxy,0.716,1.263
GS,C,1,28,s_f106_xzxu,s_f106_txu,0.588,5.300
GS,C,1,29,s_f105_xdxe,s_f105_bxe,-0.300,2.157
GS,C,1,30,s_f103_xjxi,s_f103_nxi,0.604,2.214
GS,C,1,31,s_m112_nxi,s_m112_mxi,0.436,1.558
GS,C,1,32,s_m114_sxi,s_m114_vxi,0.140,2.319
GS,C,1,33,s_m110_na,s_m110_ka,0.644,2.948
GS,C,1,34,s_f109_gxr,s_f109_mxr,0.484,4.326
GS,C,1,35,s_m111_pxy,s_m111_nxy,0.532,2.643
GS,C,1,36,s_f113_txq,s_f113_yxq,0.440,2.130
GS,C,1,37,s_m110_gxe,s_m110_dxe,0.136,2.607
GS,C,1,38,s_m104_xsxo,s_m104_xjxo,0.688,1.447
GS,C,1,39,s_m114_xde,s_m114_he,-0.248,1.933
GS,C,1,40,s_f101_xco,s_f101_yo,0.276,2.319
GS,C,1,41,s_f103_txq,s_f103_hxq,0.112,4.816
GS,C,1,42,s_f103_xdxu,s_f103_rxu,-0.584,2.503
GS,C,1,43,s_m107_hxu,s_m107_nxu,-0.212,1.970
GS,C,1,44,s_m110_xso,s_m110_po,0.744,1.754
GS,C,1,45,s_m107_xdc,s_m107_gc,-0.276,1.519
GS,C,1,46,s_f108_yxr,s_f108_hxr,-0.496,1.765
GS,C,1,47,s_m102_ta,s_m102_la,0.232,5.275
GS,C,1,48,s_f106_re,s_f106_xce,0.508,2.491
GS,C,1,49,s_f101_nu,s_f101_xzu,0.520,2.180
GS,C,1,50,s_f108_txe,s_f108_xcxe,0.420,1.873
GS,C,1,51,s_m112_fxu,s_m112_dxu,0.396,4.030
GS,C,1,52,s_m107_gxu,s_m107_xsxu,0.396,4.434
GS,C,1,53,s_f103_xcxu,s_f103_bxu,0.484,3.724
GS,C,1,54,s_f108_dxr,s_f108_xtxr,-0.340,3.157
GS,C,1,55,s_f106_me,s_f106_xce,0.636,1.351
GS,C,1,56,s_f103_nxw,s_f103_xtxw,-0.164,3.712
GS,C,1,57,s_m114_xjxi,s_m114_pxi,0.412,1.683
GS,C,1,58,s_f113_gxi,s_f113_sxi,0.708,2.696
GS,C,1,59,s_m112_lxy,s_m112_wxy,0.328,2.061
GS,C,1,60,s_f106_xcc,s_f106_vc,0.228,6.275
GS,C,1,61,s_f109_yxe,s_f109_mxe,0.364,3.746
GS,C,1,62,s_f106_xdc,s_f106_mc,0.316,3.461
GS,C,1,63,s_f106_xcxw,s_f106_xtxw,-0.372,2.485
GS,C,1,64,s_m110_xdo,s_m110_xjo,-0.436,1.846
GS,C,1,65,s_m111_txi,s_m111_xsxi,0.484,1.355
GS,C,1,66,s_f105_xsxo,s_f105_lxo,0.340,1.757
GS,C,1,67,s_m111_yxw,s_m111_dxw,0.476,1.897
GS,C,1,68,s_f106_xcxq,s_f106_wxq,0.092,1.620
GS,C,1,69,s_m112_xzxi,s_m112_bxi,0.488,4.926
GS,C,1,70,s_m112_pxw,s_m112_gxw,0.296,2.923
GS,C,1,71,s_m102_xsi,s_m102_ri,0.492,4.166
GS,C,1,72,s_f103_pc,s_f103_zc,0.376,3.658
GS,C,1,73,s_m107_rxw,s_m107_txw,-0.340,2.326
GS,C,1,74,s_f101_mi,s_f101_bi,0.588,2.167
GS,C,1,75,s_f105_xzxr,s_f105_hxr,-0.604,2.921
GS,C,1,76,s_f106_xdxi,s_f106_lxi,-0.224,3.065
GS,C,1,77,s_m104_fxe,s_m104_mxe,0.604,1.727
GS,C,1,78,s_f108_mi,s_f108_zi,0.488,3.404
GS,C,1,79,s_m104_ga,s_m104_ka,-0.408,4.091
GS,C,1,80,s_m110_li,s_m110_yi,0.420,5.682
GS,C,1,81,s_f105_xca,s_f105_sa,0.212,3.492
GS,C,1,82,s_m111_xcxi,s_m111_zxi,-0.128,2.509
GS,C,1,83,s_m102_tu,s_m102_xju,-0.964,3.458
GS,C,1,84,s_f109_xji,s_f109_yi,0.292,5.303
GS,C,1,85,s_f113_dxq,s_f113_xjxq,-0.424,3.431
GS,C,1,86,s_f103_gc,s_f103_yc,0.452,2.042
GS,C,1,87,s_m110_fxe,s_m110_hxe,-0.264,4.044
GS,C,1,88,s_f108_ma,s_f108_ra,0.388,1.869
GS,C,1,89,s_m104_fi,s_m104_si,0.736,1.275
GS,C,1,90,s_f103_vxu,s_f103_zxu,0.196,4.967
GS,C,1,91,s_m104_pi,s_m104_bi,0.316,2.489
GS,C,1,92,s_f106_sxq,s_f106_xjxq,0.164,3.536
GS,C,1,93,s_f109_fxo,s_f109_nxo,0.536,1.811
GS,C,1,94,s_m104_pxo,s_m104_yxo,-0.356,2.372
GS,C,1,95,s_m114_xjxy,s_m114_xzxy,0.340,1.327
GS,C,1,96,s_f106_fxi,s_f106_xsxi,-0.648,1.624
GS,C,1,97,s_f113_fc,s_f113_xcc,0.060,3.062
GS,C,1,98,s_m114_mxw,s_m114_pxw,0.564,1.428
GS,C,1,99,s_f105_lu,s_f105_hu,-0.596,2.159
GS,C,1,100,s_m114_se,s_m114_we,0.268,5.215
GS,C,1,101,s_f109_zi,s_f109_wi,0.360,2.705
GS,C,1,102,s_f101_xdxo,s_f101_sxo,0.000,2.830
GS,C,1,103,s_f113_xdxq,s_f113_xtxq,-0.524,3.087
GS,C,1,104,s_f105_gxo,s_f105_vxo,0.476,1.263
GS,C,1,105,s_m112_rxq,s_m112_xzxq,0.356,3.230
GS,C,1,106,s_m102_yxr,s_m102_wxr,-0.356,3.372
GS,C,1,107,s_m110_ya,s_m110_xza,0.408,1.722
GS,C,1,108,s_f101_xjxe,s_f101_lxe,0.524,3.895
GS,C,1,109,s_m104_kxr,s_m104_bxr,0.340,3.029
GS,C,1,110,s_f109_zu,s_f109_bu,0.616,3.505
GS,C,1,111,s_f103_rxy,s_f103_vxy,0.156,4.966
GS,C,1,112,s_f101_xcxe,s_f101_kxe,-0.252,2.267
GS,C,1,113,s_f109_kxe,s_f109_sxe,0.152,2.004
GS,C,1,114,s_m104_fxe,s_m104_xjxe,0.356,4.054
GS,C,1,115,s_f103_xsxw,s_f103_dxw,0.380,1.668
GS,C,1,116,s_f108_xtu,s_f108_yu,0.152,2.627
GS,C,1,117,s_f113_dxy,s_f113_rxy,0.632,2.465
GS,C,1,118,s_m110_yi,s_m110_vi,0.764,2.880
GS,C,1,119,s_m111_xjxw,s_m111_wxw,-0.172,1.534
GS,C,1,120,s_m102_lxo,s_m102_fxo,0.380,3.209
GS,C,1,121,s_m111_xte,s_m111_xje,0.508,3.011
GS,C,1,122,s_m114_zxu,s_m114_gxu,0.208,2.756
GS,C,1,123,s_m107_txq,s_m107_zxq,-0.140,6.853
GS,C,2,0,s_m107_nxu,s_m107_hxu,-0.212,2.806
GS,C,2,1,s_f106_xjxq,s_f106_sxq,0.856,1.581
GS,C,2,2,s_m110_yi,s_m110_li,-0.316,1.736
GS,C,2,3,s_f113_bxw,s_f113_fxw,0.556,1.363
GS,C,2,4,s_m112_nxq,s_m112_gxq,-0.556,2.113
GS,C,2,5,s_m112_kc,s_m112_xzc,0.612,1.437
GS,C,2,6,s_m110_hxe,s_m110_fxe,0.548,1.892
GS,C,2,7,s_m104_yxo,s_m104_pxo,0.852,2.614
GS,C,2,8,s_m114_bc,s_m114_xjc,0.248,4.925
GS,C,2,9,s_f101_sxo,s_f101_xdxo,0.316,4.735
GS,C,2,10,s_m104_ko,s_m104_ho,-0.408,2.194
GS,C,2,11,s_m102_xjxe,s_m102_zxe,-0.544,2.482
GS,C,2,12,s_f113_xjxq,s_f113_dxq,0.564,1.785
GS,C,2,13,s_m111_xsxi,s_m111_txi,0.636,2.491
GS,C,2,14,s_f109_ro,s_f109_xjo,-0.204,2.096
GS,C,2,15,s_f105_ki,s_f105_pi,0.676,2.374
GS,C,2,16,s_f113_rxy,s_f113_dxy,0.864,2.372
GS,C,2,17,s_m102_xda,s_m102_wa,-0.236,1.567
GS,C,2,18,s_f103_nxi,s_f103_xjxi,0.368,1.743
GS,C,2,19,s_m111_fe,s_m111_ge,0.540,1.430
GS,C,2,20,s_f101_bi,s_f101_mi,0.620,1.710
GS,C,2,21,s_f105_bxe,s_f105_xdxe,-0.404,1.576
GS,C,2,22,s_m110_ka,s_m110_na,0.616,1.570
GS,C,2,23,s_m111_nxy,s_m111_pxy,0.300,1.904
GS,C,2,24,s_f103_xtxq,s_f103_lxq,-0.636,1.635
GS,C,2,25,s_m102_txe,s_m102_pxe,0.128,4.861
GS,C,2,26,s_f109_fa,s_f109_wa,0.432,1.448
GS,C,2,27,s_f113_xcc,s_f113_fc,-0.284,2.431
GS,C,2,28,s_f113_yxq,s_f113_txq,0.212,1.983
GS,C,2,29,s_m104_bxr,s_m104_kxr,0.520,1.226
GS,C,2,30,s_f103_zc,s_f103_pc,0.584,1.784
GS,C,2,31,s_m110_vi,s_m110_yi,-0.220,1.775
GS,C,2,32,s_m102_mo,s_m102_do,0.452,1.943
GS,C,2,33,s_m104_zo,s_m104_no,0.660,2.527
GS,C,2,34,s_f101_hu,s_f101_xcu,-0.168,1.522
GS,C,2,35,s_m110_do,s_m110_xzo,0.656,2.192
GS,C,2,36,s_m111_xzxq,s_m111_fxq,0.688,3.198
GS,C,2,37,s_m112_rxy,s_m112_wxy,0.608,3.272
GS,C,2,38,s_m110_xcxe,s_m110_nxe,-0.276,2.214
GS,C,2,39,s_f109_wo,s_f109_do,0.412,1.259
GS,C,2,40,s_f103_vxy,s_f103_rxy,-0.140,1.857
GS,C,2,41,s_m107_zc,s_m107_yc,0.344,2.444
GS,C,2,42,s_m114_zxq,s_m114_xzxq,0.600,1.892
GS,C,2,43,s_m104_ka,s_m104_ga,-0.296,3.100
GS,C,2,44,s_f106_gxw,s_f106_xjxw,0.460,4.168
GS,C,2,45,s_m112_me,s_m112_se,0.680,2.858
GS,C,2,46,s_m110_nu,s_m110_wu,0.052,6.064
GS,C,2,47,s_m102_lu,s_m102_gu,0.348,4.043
