gender id vowel accuracy iy ih ei eh ae ah aw oa oo uw uh er vote
w 49 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 50 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 50 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 50 aw 90.0 0 0 0 0 0 2 18 0 0 0 0 0 aw
w 50 eh 95.0 0 0 1 19 0 0 0 0 0 0 0 0 eh
w 50 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 50 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 50 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 50 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 50 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 50 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 50 uh 80.0 0 0 0 0 0 2 2 0 0 0 16 0 uh
w 50 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 01 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
b 01 ah 95.0 0 0 0 0 0 19 0 0 1 0 0 0 ah
b 01 aw 10.0 0 0 0 0 0 9 2 0 0 0 9 0 ah
b 01 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 01 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 01 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 01 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
b 01 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 01 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 01 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 01 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 01 uw 90.0 0 0 0 0 0 0 0 0 2 18 0 0 uw
b 02 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 02 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
b 02 aw 85.0 0 0 0 0 0 3 17 0 0 0 0 0 aw
b 02 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 02 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 02 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 02 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 02 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 02 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 02 oo 95.0 1 0 0 0 0 0 0 0 19 0 0 0 oo
b 02 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 02 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 03 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 03 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
b 03 aw 20.0 0 0 0 0 0 16 4 0 0 0 0 0 ah
b 03 eh 90.0 0 0 0 18 2 0 0 0 0 0 0 0 eh
b 03 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 03 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 03 ih 90.0 0 18 0 2 0 0 0 0 0 0 0 0 ih
b 03 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 03 oa 90.0 0 0 0 0 0 0 0 18 1 0 0 1 oa
b 03 oo 85.0 0 0 0 1 0 0 0 0 17 0 0 2 oo
b 03 uh 55.0 0 0 0 0 0 9 0 0 0 0 11 0 uh
b 03 uw 40.0 0 9 0 1 0 0 0 0 0 8 0 2 ih
b 04 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 04 ah 95.0 0 0 0 0 0 19 0 0 0 0 1 0 ah
b 04 aw 85.0 0 0 0 0 0 2 17 0 0 0 1 0 aw
b 04 eh 55.0 0 0 0 11 9 0 0 0 0 0 0 0 eh
b 04 ei 80.0 0 0 16 3 1 0 0 0 0 0 0 0 ei
b 04 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 04 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
b 04 iy 95.0 19 0 1 0 0 0 0 0 0 0 0 0 iy
b 04 oa 95.0 0 0 0 0 0 0 1 19 0 0 0 0 oa
b 04 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
b 04 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 04 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 05 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 05 ah 95.0 0 0 0 0 0 19 0 0 0 0 1 0 ah
b 05 aw 85.0 0 0 0 0 0 0 17 0 0 0 3 0 aw
b 05 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 05 ei 95.0 0 1 19 0 0 0 0 0 0 0 0 0 ei
b 05 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 05 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 05 iy 95.0 19 1 0 0 0 0 0 0 0 0 0 0 iy
b 05 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 05 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 05 uh 80.0 0 0 0 0 0 0 0 0 4 0 16 0 uh
b 05 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 07 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
b 07 ah 80.0 0 0 0 0 0 16 1 0 0 0 3 0 ah
b 07 aw 65.0 0 0 0 0 0 7 13 0 0 0 0 0 aw
b 07 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 07 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 07 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 07 ih 95.0 0 19 1 0 0 0 0 0 0 0 0 0 ih
b 07 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 07 oa 55.0 0 0 0 0 0 1 1 11 4 0 0 3 oa
b 07 oo 95.0 0 0 0 0 0 0 0 0 19 0 1 0 oo
b 07 uh 90.0 0 0 0 0 0 0 1 0 0 0 18 1 uh
b 07 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 08 ae 70.0 0 0 0 6 14 0 0 0 0 0 0 0 ae
b 08 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 08 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
b 08 eh 90.0 0 2 0 18 0 0 0 0 0 0 0 0 eh
b 08 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 08 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 08 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 08 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 08 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 08 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 08 uh 85.0 0 0 0 0 0 2 1 0 0 0 17 0 uh
b 08 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 09 ae 95.0 0 0 0 0 19 1 0 0 0 0 0 0 ae
b 09 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
b 09 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
b 09 eh 95.0 0 0 0 19 1 0 0 0 0 0 0 0 eh
b 09 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 09 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 09 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 09 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 09 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 09 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 09 uh 90.0 0 0 0 0 0 0 0 0 2 0 18 0 uh
b 09 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 10 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 10 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 10 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
b 10 eh 90.0 0 0 0 18 2 0 0 0 0 0 0 0 eh
b 10 ei 95.0 0 0 19 1 0 0 0 0 0 0 0 0 ei
b 10 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 10 ih 80.0 0 16 2 2 0 0 0 0 0 0 0 0 ih
b 10 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 10 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 10 oo 80.0 0 0 0 0 0 0 0 0 16 1 1 2 oo
b 10 uh 45.0 0 0 0 0 0 0 1 0 10 0 9 0 oo
b 10 uw 90.0 0 0 0 0 0 0 0 0 2 18 0 0 uw
b 11 ae 95.0 0 0 0 0 19 1 0 0 0 0 0 0 ae
b 11 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 11 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
b 11 eh 90.0 0 0 0 18 1 0 0 0 0 0 1 0 eh
b 11 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 11 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 11 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
b 11 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 11 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 11 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
b 11 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 11 uw 65.0 0 0 0 0 0 0 0 0 7 13 0 0 uw
b 12 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
b 12 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 12 aw 25.0 0 0 0 0 0 7 5 0 0 0 8 0 uh
b 12 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 12 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 12 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 12 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 12 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 12 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 12 oo 95.0 0 0 0 0 0 0 0 0 19 0 1 0 oo
b 12 uh 85.0 0 0 0 0 0 1 2 0 0 0 17 0 uh
b 12 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
b 13 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 13 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 13 aw 90.0 0 0 0 0 0 2 18 0 0 0 0 0 aw
b 13 eh 95.0 0 0 0 19 1 0 0 0 0 0 0 0 eh
b 13 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 13 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 13 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
b 13 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 13 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 13 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 13 uh 85.0 0 0 0 0 0 0 0 0 3 0 17 0 uh
b 13 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 14 ae 95.0 0 0 0 0 19 1 0 0 0 0 0 0 ae
b 14 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
b 14 aw 70.0 0 0 0 0 0 4 14 0 0 0 1 1 aw
b 14 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 14 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 14 er 95.0 0 0 0 0 0 0 0 0 0 0 1 19 er
b 14 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
b 14 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 14 oa 95.0 0 0 1 0 0 0 0 19 0 0 0 0 oa
b 14 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 14 uh 90.0 0 0 0 0 0 1 0 0 1 0 18 0 uh
b 14 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 15 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
b 15 ah 85.0 0 0 0 1 0 17 0 0 1 0 1 0 ah
b 15 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
b 15 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 15 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 15 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 15 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 15 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 15 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 15 oo 90.0 0 0 0 0 0 0 0 0 18 2 0 0 oo
b 15 uh 25.0 0 0 0 0 0 0 0 4 11 0 5 0 oo
b 15 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 16 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 16 ah 55.0 0 0 0 0 0 11 9 0 0 0 0 0 ah
b 16 aw 90.0 0 0 0 0 0 1 18 0 0 0 1 0 aw
b 16 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 16 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 16 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 16 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 16 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 16 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 16 oo 90.0 0 0 0 0 0 0 0 0 18 0 1 1 oo
b 16 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 16 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 17 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 17 ah 95.0 1 0 0 0 0 19 0 0 0 0 0 0 ah
b 17 aw 80.0 0 0 0 0 0 4 16 0 0 0 0 0 aw
b 17 eh 90.0 0 0 0 18 0 1 0 0 0 0 1 0 eh
b 17 ei 90.0 0 2 18 0 0 0 0 0 0 0 0 0 ei
b 17 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 17 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 17 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 17 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 17 oo 95.0 0 0 0 0 0 0 0 0 19 0 1 0 oo
b 17 uh 65.0 0 0 0 0 0 0 0 0 7 0 13 0 uh
b 17 uw 90.0 0 0 0 0 0 0 0 0 2 18 0 0 uw
b 18 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 18 ah 95.0 0 0 0 0 0 19 0 1 0 0 0 0 ah
b 18 aw 80.0 0 0 0 0 0 4 16 0 0 0 0 0 aw
b 18 eh 95.0 0 0 0 19 0 0 0 0 0 0 1 0 eh
b 18 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 18 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 18 ih 90.0 0 18 1 1 0 0 0 0 0 0 0 0 ih
b 18 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 18 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 18 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 18 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 18 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 19 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 19 ah 55.0 0 0 0 0 9 11 0 0 0 0 0 0 ah
b 19 aw 55.0 0 0 0 0 0 9 11 0 0 0 0 0 aw
b 19 eh 95.0 0 1 0 19 0 0 0 0 0 0 0 0 eh
b 19 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 19 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 19 ih 90.0 0 18 0 2 0 0 0 0 0 0 0 0 ih
b 19 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 19 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 19 oo 90.0 0 0 0 0 0 0 0 0 18 1 1 0 oo
b 19 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 19 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 21 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 21 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 21 aw 80.0 0 0 0 0 0 4 16 0 0 0 0 0 aw
b 21 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 21 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 21 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 21 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 21 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 21 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 21 oo 95.0 0 0 0 0 0 0 0 0 19 0 0 1 oo
b 21 uh 85.0 0 0 0 0 0 1 0 0 2 0 17 0 uh
b 21 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 22 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 22 ah 85.0 0 0 0 0 0 17 2 0 0 0 1 0 ah
b 22 aw 30.0 0 0 0 0 0 0 6 0 0 0 14 0 uh
b 22 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 22 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 22 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 22 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 22 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 22 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 22 oo 95.0 0 0 0 0 0 0 0 0 19 0 1 0 oo
b 22 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 22 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
b 23 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 23 ah 90.0 0 0 0 0 0 18 2 0 0 0 0 0 ah
b 23 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
b 23 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 23 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 23 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 23 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 23 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 23 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 23 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 23 uh 95.0 0 0 0 0 0 0 1 0 0 0 19 0 uh
b 23 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 24 ae 90.0 0 0 0 2 18 0 0 0 0 0 0 0 ae
b 24 ah 85.0 0 0 0 0 0 17 3 0 0 0 0 0 ah
b 24 aw 90.0 0 0 0 0 0 2 18 0 0 0 0 0 aw
b 24 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 24 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 24 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 24 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 24 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 24 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 24 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 24 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 24 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 25 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
b 25 ah 95.0 0 0 0 0 0 19 0 0 0 0 1 0 ah
b 25 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
b 25 eh 90.0 0 0 0 18 2 0 0 0 0 0 0 0 eh
b 25 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 25 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 25 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 25 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 25 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 25 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 25 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 25 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 26 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 26 ah 55.0 0 0 0 0 0 11 9 0 0 0 0 0 ah
b 26 aw 70.0 0 0 0 0 0 3 14 0 0 0 3 0 aw
b 26 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 26 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 26 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 26 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
b 26 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 26 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 26 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 26 uh 95.0 0 0 0 0 0 0 1 0 0 0 19 0 uh
b 26 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 27 ae 80.0 0 0 0 4 16 0 0 0 0 0 0 0 ae
b 27 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 27 aw 80.0 0 0 1 0 0 3 16 0 0 0 0 0 aw
b 27 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 27 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 27 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 27 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 27 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 27 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 27 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 27 uh 95.0 0 0 0 0 0 1 0 0 0 0 19 0 uh
b 27 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 28 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 28 ah 75.0 0 0 0 0 0 15 5 0 0 0 0 0 ah
b 28 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
b 28 eh 95.0 0 1 0 19 0 0 0 0 0 0 0 0 eh
b 28 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 28 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 28 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
b 28 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 28 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 28 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
b 28 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
b 28 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
b 29 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
b 29 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
b 29 aw 45.0 0 0 0 0 0 11 9 0 0 0 0 0 ah
b 29 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
b 29 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
b 29 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
b 29 ih 90.0 0 18 0 2 0 0 0 0 0 0 0 0 ih
b 29 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
b 29 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
b 29 oo 90.0 0 0 0 0 0 0 0 0 18 0 2 0 oo
b 29 uh 95.0 0 0 0 0 0 0 0 0 1 0 19 0 uh
b 29 uw 90.0 0 0 0 0 0 0 0 0 2 18 0 0 uw
g 01 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 01 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
g 01 aw 80.0 0 0 0 0 0 4 16 0 0 0 0 0 aw
g 01 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 01 ei 90.0 2 0 18 0 0 0 0 0 0 0 0 0 ei
g 01 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 01 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 01 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 01 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
g 01 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
g 01 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
g 01 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 02 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 02 ah 95.0 0 0 0 0 1 19 0 0 0 0 0 0 ah
g 02 aw 55.0 0 0 0 0 0 7 11 0 1 0 1 0 aw
g 02 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 02 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 02 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 02 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
g 02 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
g 02 oa 95.0 0 0 0 1 0 0 0 19 0 0 0 0 oa
g 02 oo 95.0 0 0 0 0 0 0 0 0 19 0 1 0 oo
g 02 uh 90.0 0 0 0 0 0 2 0 0 0 0 18 0 uh
g 02 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
g 04 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
g 04 ah 95.0 0 0 0 0 0 19 0 1 0 0 0 0 ah
g 04 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
g 04 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
g 04 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
g 04 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
g 04 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
g 04 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
